mm_periodo,aa_periodo,vl_mes,id_periodo_nae,dt_solicitacao,dt_lancamento_sis,id_pessoa_lancamento_sis,dt_cancelado
7,2019,76.80,114,"2019-07-05 03:31:29","2019-07-08 12:22:26",8755,
7,2019,61.44,126,"2019-07-05 03:34:01","2019-07-09 11:48:48",8755,
7,2019,76.80,114,"2019-07-05 03:39:47","2019-07-16 12:44:02",8755,
7,2019,46.08,114,"2019-07-05 03:41:03","2019-07-16 18:55:23",3549,
7,2019,38.40,114,"2019-07-05 03:44:42","2019-07-16 12:12:05",8755,
7,2019,76.80,114,"2019-07-05 03:45:33","2019-07-17 10:30:31",8755,
7,2019,46.08,114,"2019-07-05 03:47:57","2019-07-16 09:44:15",8755,
7,2019,76.80,126,"2019-07-05 03:48:54","2019-07-08 09:37:36",8755,
7,2019,61.44,114,"2019-07-05 03:57:33","2019-07-16 18:55:23",3549,
7,2019,76.80,114,"2019-07-05 04:00:12","2019-07-08 09:37:36",8755,
7,2019,76.80,114,"2019-07-05 04:01:57","2019-07-17 09:29:47",8755,
7,2019,76.80,126,"2019-07-05 04:14:14","2019-07-08 12:22:26",8755,
7,2019,76.80,114,"2019-07-05 04:22:00","2019-07-17 10:40:50",8755,
7,2019,38.40,114,"2019-07-05 04:23:04","2019-07-09 12:29:31",8755,
7,2019,76.80,114,"2019-07-05 04:24:17","2019-07-18 14:33:22",8755,
7,2019,38.40,114,"2019-07-05 04:31:11","2019-07-17 10:04:16",8755,
7,2019,76.80,114,"2019-07-05 04:34:45","2019-07-16 09:44:15",8755,
7,2019,76.80,114,"2019-07-05 04:35:08","2019-07-18 14:48:41",8755,
7,2019,76.80,135,"2019-07-05 04:42:24","2019-07-17 13:36:43",8755,
7,2019,61.44,114,"2019-07-05 04:43:12","2019-07-08 10:50:46",8755,
7,2019,38.40,114,"2019-07-05 04:55:57","2019-07-17 09:19:18",8755,
7,2019,76.80,126,"2019-07-05 04:59:27","2019-07-09 11:48:48",8755,
7,2019,61.44,114,"2019-07-05 05:11:07","2019-07-17 11:39:17",8755,
7,2019,38.40,130,"2019-07-05 05:12:42","2019-07-08 09:06:48",8755,
7,2019,76.80,114,"2019-07-05 05:13:21","2019-07-18 14:48:41",8755,
7,2019,76.80,126,"2019-07-05 05:16:21","2019-07-09 10:48:57",8755,
7,2019,76.80,114,"2019-07-05 05:17:20","2019-07-09 19:09:47",3549,
7,2019,76.80,114,"2019-07-05 05:27:57","2019-07-08 08:54:10",8755,
7,2019,76.80,118,"2019-07-05 05:30:00","2019-07-08 12:22:26",8755,
7,2019,61.44,114,"2019-07-05 05:30:24","2019-07-09 09:22:14",8755,
7,2019,76.80,114,"2019-07-05 05:48:59","2019-07-09 09:36:26",8755,
7,2019,76.80,114,"2019-07-05 05:51:40","2019-07-11 10:30:38",8755,
7,2019,38.40,114,"2019-07-05 05:53:39","2019-07-18 14:33:22",8755,
7,2019,76.80,114,"2019-07-05 05:55:15","2019-07-08 11:58:47",8755,
7,2019,61.44,126,"2019-07-05 05:56:55","2019-07-18 14:13:57",8755,
7,2019,38.40,114,"2019-07-05 05:58:05","2019-07-15 10:43:35",8755,
7,2019,76.80,114,"2019-07-05 06:00:06","2019-07-17 10:04:16",8755,
7,2019,76.80,114,"2019-07-05 06:09:06","2019-07-08 09:37:36",8755,
7,2019,76.80,114,"2019-07-05 06:09:49","2019-07-16 18:55:23",3549,
7,2019,76.80,126,"2019-07-05 06:10:40","2019-07-16 12:44:02",8755,
7,2019,57.60,114,"2019-07-05 06:11:38","2019-07-16 10:12:30",8755,
7,2019,61.44,114,"2019-07-05 06:12:16","2019-07-11 10:35:41",8755,
7,2019,76.80,114,"2019-07-05 06:21:01","2019-07-08 08:54:10",8755,
7,2019,76.80,84,"2019-07-05 06:22:15","2019-07-09 09:36:26",8755,
7,2019,76.80,114,"2019-07-05 06:23:47","2019-07-08 08:54:10",8755,
7,2019,76.80,114,"2019-07-05 06:23:50","2019-07-08 12:22:26",8755,
7,2019,61.44,114,"2019-07-05 06:24:00","2019-07-09 09:36:26",8755,
7,2019,38.40,126,"2019-07-05 06:24:51","2019-07-16 12:12:05",8755,
7,2019,61.44,118,"2019-07-05 06:25:53","2019-07-10 11:02:48",8755,
7,2019,38.40,126,"2019-07-05 06:26:19","2019-07-11 10:35:41",8755,
7,2019,61.44,114,"2019-07-05 06:29:28","2019-07-16 18:55:23",3549,
7,2019,76.80,114,"2019-07-05 06:31:34","2019-07-08 11:16:58",8755,
7,2019,76.80,126,"2019-07-05 06:33:42","2019-07-08 11:58:47",8755,
7,2019,76.80,114,"2019-07-05 06:36:52","2019-07-09 12:03:15",8755,
7,2019,76.80,126,"2019-07-05 06:37:10","2019-07-16 09:44:15",8755,
7,2019,61.44,84,"2019-07-05 06:39:39","2019-07-09 15:52:01",3549,
7,2019,76.80,114,"2019-07-05 06:40:25","2019-07-17 09:19:18",8755,
7,2019,76.80,126,"2019-07-05 06:40:53","2019-07-08 10:50:46",8755,
7,2019,76.80,114,"2019-07-05 06:44:57","2019-07-09 10:48:56",8755,
7,2019,76.80,126,"2019-07-05 06:46:26","2019-07-08 10:39:13",8755,
7,2019,61.44,114,"2019-07-05 06:49:29","2019-07-17 09:29:48",8755,
7,2019,76.80,114,"2019-07-05 06:49:33","2019-07-10 09:28:41",8755,
7,2019,61.44,114,"2019-07-05 06:50:26","2019-07-15 10:43:35",8755,
7,2019,57.60,114,"2019-07-05 06:50:37","2019-07-09 09:36:26",8755,
7,2019,61.44,126,"2019-07-05 06:51:24","2019-07-18 14:22:38",8755,
7,2019,38.40,114,"2019-07-05 06:51:37","2019-07-08 08:54:10",8755,
7,2019,76.80,114,"2019-07-05 06:52:22","2019-07-08 09:18:23",8755,
7,2019,76.80,114,"2019-07-05 06:54:35","2019-07-09 11:48:48",8755,
7,2019,38.40,114,"2019-07-05 06:56:14","2019-07-17 10:04:16",8755,
7,2019,38.40,114,"2019-07-05 06:58:20","2019-07-08 11:58:47",8755,
7,2019,76.80,114,"2019-07-05 06:59:33","2019-07-09 11:48:48",8755,
7,2019,38.40,118,"2019-07-05 06:59:56","2019-07-11 10:35:41",8755,
7,2019,76.80,114,"2019-07-05 07:00:28","2019-07-08 13:26:44",8755,
7,2019,76.80,114,"2019-07-05 07:00:45","2019-07-16 14:38:06",3549,
7,2019,38.40,114,"2019-07-05 07:02:16","2019-07-08 10:39:13",8755,
7,2019,76.80,114,"2019-07-05 07:02:18","2019-07-09 17:31:51",3549,
7,2019,76.80,108,"2019-07-05 07:02:23","2019-07-16 10:12:30",8755,
7,2019,76.80,114,"2019-07-05 07:02:25","2019-07-17 09:19:18",8755,
7,2019,61.44,84,"2019-07-05 07:04:23","2019-07-10 10:23:44",8755,
7,2019,76.80,114,"2019-07-05 07:05:48","2019-07-16 19:03:48",3549,
7,2019,61.44,114,"2019-07-05 07:06:06","2019-07-08 11:58:47",8755,
7,2019,61.44,114,"2019-07-05 07:06:20","2019-07-08 11:58:47",8755,
7,2019,76.80,84,"2019-07-05 07:09:04","2019-07-09 12:29:31",8755,
7,2019,76.80,114,"2019-07-05 07:09:38","2019-07-17 11:39:17",8755,
7,2019,61.44,114,"2019-07-05 07:11:02","2019-07-08 09:06:48",8755,
7,2019,61.44,133,"2019-07-05 07:11:25","2019-07-17 10:40:50",8755,
7,2019,76.80,126,"2019-07-05 07:12:16","2019-07-17 09:19:18",8755,
7,2019,76.80,114,"2019-07-05 07:12:16","2019-07-09 09:36:26",8755,
7,2019,38.40,114,"2019-07-05 07:12:50","2019-07-08 09:06:48",8755,
7,2019,76.80,114,"2019-07-05 07:13:00","2019-07-08 11:58:47",8755,
7,2019,61.44,114,"2019-07-05 07:13:03","2019-07-17 09:19:18",8755,
7,2019,76.80,114,"2019-07-05 07:13:10","2019-07-17 10:40:50",8755,
7,2019,76.80,114,"2019-07-05 07:13:18","2019-07-09 09:36:26",8755,
7,2019,76.80,114,"2019-07-05 07:13:34","2019-07-11 10:35:41",8755,
7,2019,76.80,114,"2019-07-05 07:14:58","2019-07-08 11:58:47",8755,
7,2019,61.44,114,"2019-07-05 07:19:58","2019-07-16 10:01:39",8755,
7,2019,76.80,114,"2019-07-05 07:21:48","2019-07-11 10:35:41",8755,
7,2019,38.40,114,"2019-07-05 07:23:05","2019-07-11 10:30:38",8755,
7,2019,38.40,114,"2019-07-05 07:25:27","2019-07-10 11:02:48",8755,
7,2019,38.40,119,"2019-07-05 07:27:01","2019-07-08 09:18:23",8755,
7,2019,76.80,114,"2019-07-05 07:27:13","2019-07-08 09:06:48",8755,
7,2019,38.40,114,"2019-07-05 07:27:25","2019-07-18 14:33:22",8755,
7,2019,76.80,135,"2019-07-05 07:28:16","2019-07-08 09:18:23",8755,
7,2019,76.80,114,"2019-07-05 07:30:37","2019-07-08 12:22:26",8755,
7,2019,76.80,114,"2019-07-05 07:31:36","2019-07-11 10:41:43",8755,
7,2019,76.80,114,"2019-07-05 07:31:56","2019-07-09 16:23:50",3549,
7,2019,76.80,114,"2019-07-05 07:32:17","2019-07-08 11:16:58",8755,
7,2019,76.80,114,"2019-07-05 07:34:01","2019-07-11 10:23:20",8755,
7,2019,76.80,129,"2019-07-05 07:36:28","2019-07-11 10:41:43",8755,
7,2019,76.80,114,"2019-07-05 07:37:11","2019-07-18 14:48:41",8755,
7,2019,76.80,126,"2019-07-05 07:39:17","2019-07-10 09:20:19",8755,
7,2019,38.40,114,"2019-07-05 07:39:37","2019-07-18 14:22:38",8755,
7,2019,76.80,114,"2019-07-05 07:42:08","2019-07-16 12:44:02",8755,
7,2019,76.80,114,"2019-07-05 07:43:11","2019-07-16 12:44:02",8755,
7,2019,76.80,114,"2019-07-05 07:43:36","2019-07-08 09:37:36",8755,
7,2019,61.44,114,"2019-07-05 07:44:39","2019-07-16 10:12:30",8755,
7,2019,76.80,114,"2019-07-05 07:45:56","2019-07-08 08:54:10",8755,
7,2019,38.40,114,"2019-07-05 07:46:45","2019-07-10 10:23:44",8755,
7,2019,76.80,114,"2019-07-05 07:46:53","2019-07-17 13:44:20",8755,
7,2019,76.80,114,"2019-07-05 07:47:22","2019-07-09 11:48:48",8755,
7,2019,76.80,126,"2019-07-05 07:47:39","2019-07-16 09:44:15",8755,
7,2019,76.80,114,"2019-07-05 07:48:00","2019-07-08 10:39:12",8755,
7,2019,76.80,114,"2019-07-05 07:49:21","2019-07-09 10:13:10",8755,
7,2019,38.40,114,"2019-07-05 07:50:47","2019-07-17 09:29:48",8755,
7,2019,76.80,114,"2019-07-05 07:50:54","2019-07-16 10:36:51",8755,
7,2019,61.44,114,"2019-07-05 07:54:08","2019-07-09 12:03:15",8755,
7,2019,76.80,114,"2019-07-05 07:55:52","2019-07-10 10:23:44",8755,
7,2019,38.40,114,"2019-07-05 07:56:28","2019-07-08 10:50:46",8755,
7,2019,76.80,114,"2019-07-05 07:57:12","2019-07-09 17:22:57",3549,
7,2019,76.80,114,"2019-07-05 07:57:13","2019-07-09 17:22:57",3549,
7,2019,76.80,126,"2019-07-05 07:59:51","2019-07-17 09:29:48",8755,
7,2019,61.44,114,"2019-07-05 08:00:41","2019-07-08 11:16:58",8755,
7,2019,76.80,114,"2019-07-05 08:03:05","2019-07-08 09:18:23",8755,
7,2019,46.08,114,"2019-07-05 08:05:11","2019-07-09 17:22:57",3549,
7,2019,38.40,130,"2019-07-05 08:05:14","2019-07-11 10:41:43",8755,
7,2019,76.80,114,"2019-07-05 08:05:18","2019-07-08 09:06:48",8755,
7,2019,38.40,114,"2019-07-05 08:07:00","2019-07-09 19:09:47",3549,
7,2019,76.80,114,"2019-07-05 08:08:20","2019-07-09 16:13:47",3549,
7,2019,76.80,114,"2019-07-05 08:09:33","2019-07-18 14:48:41",8755,
7,2019,76.80,114,"2019-07-05 08:09:57","2019-07-10 11:02:48",8755,
7,2019,46.08,126,"2019-07-05 08:10:01","2019-07-08 12:22:26",8755,
7,2019,76.80,114,"2019-07-05 08:10:11","2019-07-17 13:44:20",8755,
7,2019,76.80,126,"2019-07-05 08:11:07","2019-07-08 09:18:23",8755,
7,2019,76.80,114,"2019-07-05 08:11:15","2019-07-09 09:36:26",8755,
7,2019,38.40,114,"2019-07-05 08:11:35","2019-07-09 16:23:50",3549,
7,2019,38.40,114,"2019-07-05 08:11:37","2019-07-16 10:36:51",8755,
7,2019,38.40,114,"2019-07-05 08:11:46","2019-07-16 09:44:15",8755,
7,2019,61.44,114,"2019-07-05 08:12:47","2019-07-17 13:44:20",8755,
7,2019,76.80,126,"2019-07-05 08:14:29","2019-07-16 09:44:15",8755,
7,2019,76.80,126,"2019-07-05 08:14:34","2019-07-18 14:33:22",8755,
7,2019,38.40,126,"2019-07-05 08:14:48","2019-07-08 08:54:10",8755,
7,2019,76.80,126,"2019-07-05 08:15:24","2019-07-16 12:12:05",8755,
7,2019,76.80,114,"2019-07-05 08:16:27","2019-07-09 10:13:10",8755,
7,2019,76.80,114,"2019-07-05 08:17:27","2019-07-08 09:37:36",8755,
7,2019,76.80,114,"2019-07-05 08:18:55","2019-07-08 10:39:13",8755,
7,2019,76.80,126,"2019-07-05 08:19:05","2019-07-11 10:23:20",8755,
7,2019,61.44,126,"2019-07-05 08:20:41","2019-07-17 10:40:50",8755,
7,2019,76.80,114,"2019-07-05 08:20:49","2019-07-18 14:40:44",8755,
7,2019,38.40,114,"2019-07-05 08:21:21","2019-07-17 10:40:50",8755,
7,2019,76.80,126,"2019-07-05 08:21:45","2019-07-08 09:18:23",8755,
7,2019,76.80,114,"2019-07-05 08:24:44","2019-07-08 11:16:58",8755,
7,2019,38.40,114,"2019-07-05 08:25:36","2019-07-09 10:13:10",8755,
7,2019,38.40,126,"2019-07-05 08:27:47","2019-07-18 14:22:38",8755,
7,2019,76.80,126,"2019-07-05 08:27:59","2019-07-08 13:26:44",8755,
7,2019,38.40,114,"2019-07-05 08:28:27","2019-07-17 11:39:17",8755,
7,2019,38.40,126,"2019-07-05 08:28:36","2019-07-09 12:29:31",8755,
7,2019,76.80,114,"2019-07-05 08:29:04","2019-07-08 12:22:26",8755,
7,2019,76.80,114,"2019-07-05 08:30:12","2019-07-09 17:31:51",3549,
7,2019,76.80,126,"2019-07-05 08:30:50","2019-07-18 14:22:38",8755,
7,2019,76.80,126,"2019-07-05 08:31:27","2019-07-09 11:48:48",8755,
7,2019,61.44,114,"2019-07-05 08:31:28","2019-07-08 09:37:36",8755,
7,2019,61.44,126,"2019-07-05 08:32:55","2019-07-16 14:38:06",3549,
7,2019,38.40,114,"2019-07-05 08:33:35","2019-07-11 10:30:38",8755,
7,2019,76.80,114,"2019-07-05 08:33:42","2019-07-16 10:36:51",8755,
7,2019,61.44,114,"2019-07-05 08:35:24","2019-07-18 14:40:44",8755,
7,2019,76.80,114,"2019-07-05 08:35:33","2019-07-08 08:54:10",8755,
7,2019,76.80,114,"2019-07-05 08:35:46","2019-07-09 17:31:51",3549,
7,2019,115.20,119,"2019-07-05 08:36:21","2019-07-09 19:09:47",3549,
7,2019,76.80,126,"2019-07-05 08:36:24","2019-07-08 13:26:44",8755,
7,2019,76.80,126,"2019-07-05 08:37:41","2019-07-08 09:18:23",8755,
7,2019,76.80,114,"2019-07-05 08:37:53","2019-07-09 16:23:50",3549,
7,2019,76.80,126,"2019-07-05 08:38:49","2019-07-09 15:52:01",3549,
7,2019,76.80,126,"2019-07-05 08:40:13","2019-07-18 14:33:22",8755,
7,2019,76.80,114,"2019-07-05 08:40:55","2019-07-17 09:29:48",8755,
7,2019,38.40,114,"2019-07-05 08:42:10","2019-07-17 11:39:17",8755,
7,2019,76.80,114,"2019-07-05 08:44:09","2019-07-18 14:22:38",8755,
7,2019,76.80,126,"2019-07-05 08:44:28","2019-07-09 16:13:47",3549,
7,2019,61.44,114,"2019-07-05 08:46:48","2019-07-17 13:44:20",8755,
7,2019,76.80,114,"2019-07-05 08:47:04","2019-07-09 10:13:10",8755,
7,2019,76.80,114,"2019-07-05 08:48:51","2019-07-10 09:28:41",8755,
7,2019,61.44,135,"2019-07-05 08:50:02","2019-07-09 12:29:31",8755,
7,2019,38.40,114,"2019-07-05 08:51:27","2019-07-17 09:29:48",8755,
7,2019,76.80,114,"2019-07-05 08:53:19","2019-07-10 10:23:44",8755,
7,2019,76.80,114,"2019-07-05 08:53:28","2019-07-09 09:22:14",8755,
7,2019,76.80,114,"2019-07-05 08:53:58","2019-07-18 14:40:44",8755,
7,2019,61.44,114,"2019-07-05 08:55:08","2019-07-16 14:38:06",3549,
7,2019,61.44,114,"2019-07-05 08:57:18","2019-07-18 14:33:22",8755,
7,2019,76.80,114,"2019-07-05 08:58:07","2019-07-18 14:13:57",8755,
7,2019,76.80,126,"2019-07-05 08:58:12","2019-07-17 09:29:48",8755,
7,2019,76.80,114,"2019-07-05 08:58:40","2019-07-08 09:06:48",8755,
7,2019,61.44,114,"2019-07-05 08:59:50","2019-07-09 12:29:31",8755,
7,2019,76.80,114,"2019-07-05 09:00:41","2019-07-16 12:12:05",8755,
7,2019,76.80,114,"2019-07-05 09:00:55","2019-07-17 10:30:31",8755,
7,2019,46.08,114,"2019-07-05 09:01:02","2019-07-08 08:54:10",8755,
7,2019,61.44,114,"2019-07-05 09:01:05","2019-07-17 13:36:43",8755,
7,2019,76.80,84,"2019-07-05 09:01:34","2019-07-16 10:01:39",8755,
7,2019,38.40,133,"2019-07-05 09:02:45","2019-07-09 09:59:19",8755,
7,2019,38.40,114,"2019-07-05 09:02:45","2019-07-10 09:20:19",8755,
7,2019,76.80,126,"2019-07-05 09:02:50","2019-07-08 13:26:44",8755,
7,2019,76.80,114,"2019-07-05 09:03:02","2019-07-09 12:03:15",8755,
7,2019,76.80,114,"2019-07-05 09:03:15","2019-07-18 14:33:22",8755,
7,2019,76.80,114,"2019-07-05 09:03:49","2019-07-17 09:29:48",8755,
7,2019,76.80,114,"2019-07-05 09:04:31","2019-07-09 16:13:47",3549,
7,2019,76.80,114,"2019-07-05 09:04:34","2019-07-18 14:22:38",8755,
7,2019,38.40,114,"2019-07-05 09:06:19","2019-07-16 10:36:51",8755,
7,2019,76.80,114,"2019-07-05 09:07:02","2019-07-18 14:22:38",8755,
7,2019,76.80,114,"2019-07-05 09:07:48","2019-07-09 09:36:26",8755,
7,2019,76.80,114,"2019-07-05 09:08:28","2019-07-11 10:30:38",8755,
7,2019,76.80,126,"2019-07-05 09:08:49","2019-07-09 09:22:14",8755,
7,2019,61.44,126,"2019-07-05 09:09:05","2019-07-09 10:48:56",8755,
7,2019,76.80,126,"2019-07-05 09:09:06","2019-07-17 10:40:50",8755,
7,2019,76.80,114,"2019-07-05 09:09:34","2019-07-17 10:30:31",8755,
7,2019,76.80,114,"2019-07-05 09:09:47","2019-07-09 11:48:48",8755,
7,2019,61.44,126,"2019-07-05 09:11:03","2019-07-16 12:12:05",8755,
7,2019,76.80,126,"2019-07-05 09:11:44","2019-07-09 11:48:48",8755,
7,2019,76.80,84,"2019-07-05 09:11:56","2019-07-10 10:23:44",8755,
7,2019,61.44,114,"2019-07-05 09:12:47","2019-07-16 09:44:15",8755,
7,2019,30.72,114,"2019-07-05 09:13:33","2019-07-08 11:16:58",8755,
7,2019,38.40,114,"2019-07-05 09:14:29","2019-07-08 09:06:48",8755,
7,2019,76.80,114,"2019-07-05 09:14:36","2019-07-18 14:13:57",8755,
7,2019,76.80,133,"2019-07-05 09:14:42","2019-07-08 12:22:26",8755,
7,2019,76.80,114,"2019-07-05 09:15:12","2019-07-09 12:29:31",8755,
7,2019,46.08,84,"2019-07-05 09:15:54","2019-07-09 16:13:47",3549,
7,2019,76.80,114,"2019-07-05 09:16:14","2019-07-08 13:26:44",8755,
7,2019,38.40,114,"2019-07-05 09:16:37","2019-07-09 12:03:15",8755,
7,2019,76.80,135,"2019-07-05 09:18:04","2019-07-08 09:37:36",8755,
7,2019,76.80,114,"2019-07-05 09:19:04","2019-07-09 17:22:57",3549,
7,2019,76.80,114,"2019-07-05 09:19:19","2019-07-11 10:35:41",8755,
7,2019,76.80,126,"2019-07-05 09:19:37","2019-07-16 10:01:39",8755,
7,2019,76.80,84,"2019-07-05 09:19:51","2019-07-11 10:41:43",8755,
7,2019,76.80,126,"2019-07-05 09:20:39","2019-07-16 19:03:48",3549,
7,2019,76.80,114,"2019-07-05 09:21:05","2019-07-10 11:02:48",8755,
7,2019,76.80,126,"2019-07-05 09:22:07","2019-07-16 14:38:06",3549,
7,2019,76.80,126,"2019-07-05 09:22:59","2019-07-09 17:22:57",3549,
7,2019,38.40,114,"2019-07-05 09:23:12","2019-07-09 10:48:57",8755,
7,2019,76.80,114,"2019-07-05 09:23:26","2019-07-11 10:30:38",8755,
7,2019,61.44,114,"2019-07-05 09:24:39","2019-07-09 19:09:47",3549,
7,2019,76.80,126,"2019-07-05 09:24:51","2019-07-08 09:06:48",8755,
7,2019,76.80,114,"2019-07-05 09:26:10","2019-07-08 09:37:36",8755,
7,2019,76.80,126,"2019-07-05 09:26:53","2019-07-09 10:13:10",8755,
7,2019,76.80,114,"2019-07-05 09:27:52","2019-07-08 09:18:23",8755,
7,2019,61.44,114,"2019-07-05 09:28:13","2019-07-17 10:30:31",8755,
7,2019,76.80,126,"2019-07-05 09:28:48","2019-07-17 13:44:20",8755,
7,2019,76.80,118,"2019-07-05 09:29:11","2019-07-17 13:44:20",8755,
7,2019,38.40,114,"2019-07-05 09:29:54","2019-07-18 14:13:57",8755,
7,2019,38.40,114,"2019-07-05 09:31:25","2019-07-18 14:13:57",8755,
7,2019,46.08,114,"2019-07-05 09:31:47","2019-07-11 10:35:41",8755,
7,2019,76.80,114,"2019-07-05 09:32:17","2019-07-08 11:16:58",8755,
7,2019,76.80,114,"2019-07-05 09:34:05","2019-07-08 10:39:12",8755,
7,2019,76.80,114,"2019-07-05 09:34:17","2019-07-11 10:30:38",8755,
7,2019,76.80,114,"2019-07-05 09:35:26","2019-07-17 10:40:50",8755,
7,2019,76.80,126,"2019-07-05 09:35:45","2019-07-17 09:19:18",8755,
7,2019,38.40,114,"2019-07-05 09:35:49","2019-07-16 09:34:53",8755,
7,2019,38.40,114,"2019-07-05 09:36:49","2019-07-08 13:26:44",8755,
7,2019,76.80,114,"2019-07-05 09:38:33","2019-07-16 12:12:05",8755,
7,2019,61.44,114,"2019-07-05 09:38:45","2019-07-16 10:36:51",8755,
7,2019,38.40,126,"2019-07-05 09:39:20","2019-07-11 10:41:43",8755,
7,2019,46.08,114,"2019-07-05 09:39:31","2019-07-18 14:33:22",8755,
7,2019,61.44,114,"2019-07-05 09:39:44","2019-07-18 14:40:44",8755,
7,2019,38.40,114,"2019-07-05 09:39:46","2019-07-08 08:54:10",8755,
7,2019,76.80,114,"2019-07-05 09:39:52","2019-07-09 12:03:15",8755,
7,2019,61.44,114,"2019-07-05 09:41:25","2019-07-18 14:48:41",8755,
7,2019,38.40,114,"2019-07-05 09:43:05","2019-07-16 09:34:53",8755,
7,2019,76.80,114,"2019-07-05 09:44:27","2019-07-17 10:40:50",8755,
7,2019,61.44,114,"2019-07-05 09:44:50","2019-07-17 09:29:48",8755,
7,2019,38.40,114,"2019-07-05 09:46:32","2019-07-16 10:36:51",8755,
7,2019,76.80,114,"2019-07-05 09:47:21","2019-07-09 10:48:57",8755,
7,2019,76.80,114,"2019-07-05 09:47:35","2019-07-16 19:03:48",3549,
7,2019,61.44,114,"2019-07-05 09:47:38","2019-07-16 09:44:15",8755,
7,2019,76.80,114,"2019-07-05 09:47:54","2019-07-09 11:48:48",8755,
7,2019,76.80,126,"2019-07-05 09:48:13","2019-07-08 10:39:13",8755,
7,2019,76.80,114,"2019-07-05 09:49:23","2019-07-18 14:13:57",8755,
7,2019,38.40,114,"2019-07-05 09:50:38","2019-07-09 12:29:31",8755,
7,2019,76.80,114,"2019-07-05 09:51:34","2019-07-16 18:55:23",3549,
7,2019,76.80,135,"2019-07-05 09:51:52","2019-07-17 11:39:17",8755,
7,2019,76.80,114,"2019-07-05 09:52:11","2019-07-10 11:02:48",8755,
7,2019,38.40,114,"2019-07-05 09:52:52","2019-07-11 10:35:41",8755,
7,2019,76.80,126,"2019-07-05 09:53:36","2019-07-17 13:44:20",8755,
7,2019,76.80,114,"2019-07-05 09:54:04","2019-07-09 19:09:47",3549,
7,2019,38.40,114,"2019-07-05 09:54:53","2019-07-08 09:18:23",8755,
7,2019,76.80,114,"2019-07-05 09:55:15","2019-07-08 10:39:12",8755,
7,2019,76.80,114,"2019-07-05 09:55:44","2019-07-08 13:26:44",8755,
7,2019,38.40,114,"2019-07-05 09:55:53","2019-07-09 09:22:14",8755,
7,2019,76.80,114,"2019-07-05 09:56:06","2019-07-18 14:22:38",8755,
7,2019,76.80,114,"2019-07-05 09:56:10","2019-07-16 10:01:39",8755,
7,2019,76.80,114,"2019-07-05 09:56:26","2019-07-15 10:43:35",8755,
7,2019,38.40,114,"2019-07-05 09:56:32","2019-07-09 09:59:19",8755,
7,2019,76.80,114,"2019-07-05 09:56:47","2019-07-09 16:23:50",3549,
7,2019,76.80,114,"2019-07-05 09:57:48","2019-07-10 10:23:44",8755,
7,2019,76.80,114,"2019-07-05 09:58:09","2019-07-17 13:44:20",8755,
7,2019,38.40,114,"2019-07-05 09:59:26","2019-07-09 10:48:56",8755,
7,2019,76.80,114,"2019-07-05 09:59:33","2019-07-16 12:44:02",8755,
7,2019,76.80,114,"2019-07-05 10:00:05","2019-07-09 09:59:19",8755,
7,2019,61.44,114,"2019-07-05 10:00:44","2019-07-17 09:29:48",8755,
7,2019,61.44,114,"2019-07-05 10:01:51","2019-07-16 10:01:39",8755,
7,2019,76.80,114,"2019-07-05 10:02:33","2019-07-17 13:36:43",8755,
7,2019,76.80,126,"2019-07-05 10:02:47","2019-07-08 13:26:44",8755,
7,2019,76.80,126,"2019-07-05 10:04:39","2019-07-09 15:52:01",3549,
7,2019,99.84,114,"2019-07-05 10:04:40","2019-07-16 10:01:39",8755,
7,2019,76.80,114,"2019-07-05 10:05:50","2019-07-08 09:37:36",8755,
7,2019,76.80,114,"2019-07-05 10:08:15","2019-07-16 12:12:05",8755,
7,2019,76.80,114,"2019-07-05 10:08:15","2019-07-18 14:13:57",8755,
7,2019,76.80,126,"2019-07-05 10:08:33","2019-07-09 17:22:57",3549,
7,2019,76.80,114,"2019-07-05 10:08:45","2019-07-10 09:28:41",8755,
7,2019,76.80,114,"2019-07-05 10:09:16","2019-07-16 12:44:02",8755,
7,2019,38.40,114,"2019-07-05 10:09:40","2019-07-09 17:22:57",3549,
7,2019,76.80,126,"2019-07-05 10:10:12","2019-07-17 13:36:43",8755,
7,2019,76.80,114,"2019-07-05 10:10:22","2019-07-17 11:39:17",8755,
7,2019,76.80,114,"2019-07-05 10:11:18","2019-07-09 10:13:10",8755,
7,2019,76.80,114,"2019-07-05 10:11:31","2019-07-17 10:40:50",8755,
7,2019,46.08,114,"2019-07-05 10:12:45","2019-07-08 09:06:48",8755,
7,2019,61.44,126,"2019-07-05 10:12:56","2019-07-09 15:52:01",3549,
7,2019,76.80,114,"2019-07-05 10:13:47","2019-07-11 10:30:38",8755,
7,2019,76.80,126,"2019-07-05 10:14:19","2019-07-17 09:19:18",8755,
7,2019,38.40,126,"2019-07-05 10:15:32","2019-07-17 09:19:18",8755,
7,2019,76.80,114,"2019-07-05 10:15:33","2019-07-08 09:37:36",8755,
7,2019,76.80,114,"2019-07-05 10:16:19","2019-07-17 13:44:20",8755,
7,2019,76.80,114,"2019-07-05 10:16:46","2019-07-17 09:29:48",8755,
7,2019,76.80,114,"2019-07-05 10:19:25","2019-07-11 10:41:43",8755,
7,2019,76.80,114,"2019-07-05 10:19:29","2019-07-11 10:35:41",8755,
7,2019,76.80,126,"2019-07-05 10:22:30","2019-07-11 10:23:20",8755,
